epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,7433.81,0.30215,0.58757,0.25264,0.89978,0.99311,0.94763,0.96591,0.93979,0.99215,0.94606,0.96245,0.90008,0.23581,0.59265,0.2106,0.85569,0.008152,0.008152,0.008152
58,7558.52,0.30287,0.57929,0.25332,0.89755,0.99216,0.94625,0.96449,0.93561,0.99356,0.94389,0.96195,0.8944,0.23961,0.59851,0.22748,0.86014,0.008119,0.008119,0.008119
59,7690.12,0.29759,0.5749,0.25082,0.89686,0.99185,0.94763,0.96406,0.93739,0.99185,0.94763,0.96439,0.90019,0.23589,0.59919,0.21292,0.85942,0.008086,0.008086,0.008086
60,7820.59,0.2975,0.57406,0.24931,0.89557,0.99478,0.94988,0.96531,0.93851,0.99478,0.94988,0.9661,0.89918,0.22629,0.59076,0.20198,0.85146,0.008053,0.008053,0.008053
61,7951.47,0.29979,0.57429,0.24574,0.89849,0.9958,0.94888,0.96556,0.9394,0.99449,0.94763,0.96417,0.90241,0.22918,0.59519,0.19651,0.85416,0.00802,0.00802,0.00802
62,8082.06,0.29881,0.57988,0.25439,0.89736,0.99412,0.94888,0.96623,0.94082,0.99281,0.94763,0.96391,0.89931,0.22541,0.5948,0.2062,0.85156,0.007987,0.007987,0.007987
63,8212.34,0.2985,0.5729,0.24969,0.89617,0.98575,0.94858,0.96181,0.93878,0.98575,0.94858,0.96226,0.89922,0.22449,0.57902,0.20588,0.85566,0.007954,0.007954,0.007954
64,8346.37,0.2961,0.58046,0.24939,0.8956,0.99476,0.94717,0.96769,0.94099,0.99345,0.94592,0.9637,0.90056,0.22357,0.58369,0.2012,0.84972,0.007921,0.007921,0.007921
65,8478.64,0.29697,0.57105,0.24615,0.89729,0.99173,0.94763,0.96539,0.94106,0.99043,0.94638,0.96357,0.90147,0.22201,0.58776,0.20023,0.85012,0.007888,0.007888,0.007888
66,8604.63,0.29325,0.56027,0.24572,0.89427,0.99079,0.95012,0.9665,0.93886,0.99156,0.94389,0.96492,0.90078,0.22639,0.60176,0.20137,0.85529,0.007855,0.007855,0.007855
67,8732.72,0.29506,0.57055,0.24714,0.89828,0.99218,0.94957,0.96572,0.94072,0.99215,0.94533,0.96394,0.89947,0.22143,0.60387,0.19953,0.85156,0.007822,0.007822,0.007822
68,8856.28,0.29346,0.56297,0.24435,0.89468,0.99435,0.94763,0.96575,0.94105,0.99304,0.94638,0.96422,0.90149,0.22094,0.58372,0.1948,0.84981,0.007789,0.007789,0.007789
69,8985.94,0.29051,0.56048,0.24434,0.89395,0.99344,0.95012,0.96406,0.93892,0.99344,0.95012,0.96438,0.90023,0.22433,0.59356,0.19857,0.85077,0.007756,0.007756,0.007756
