epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,3638.35,0.70641,0.96497,0.61023,1.07556,0.59781,0.76108,0.62103,0.45768,0.60253,0.76656,0.63003,0.42784,0.99356,1.17625,1.01803,1.43702,0.005545,0.005545,0.005545
92,3678.93,0.70088,0.96536,0.60599,1.0669,0.59473,0.77169,0.61937,0.45685,0.59757,0.77695,0.62779,0.42837,0.99347,1.18097,1.02662,1.44006,0.0054955,0.0054955,0.0054955
93,3719.22,0.6958,0.95947,0.60468,1.06409,0.59254,0.76637,0.62054,0.45786,0.59711,0.77168,0.62944,0.42702,0.99457,1.18194,1.02681,1.44272,0.005446,0.005446,0.005446
94,3760.56,0.69561,0.95728,0.60282,1.06639,0.5975,0.78131,0.62513,0.46061,0.6031,0.78383,0.63459,0.43073,0.99379,1.18114,1.01473,1.43909,0.0053965,0.0053965,0.0053965
95,3802.01,0.69394,0.95345,0.60027,1.06176,0.59146,0.77687,0.62242,0.45793,0.60833,0.75688,0.63176,0.42761,0.99415,1.19281,1.02579,1.4443,0.005347,0.005347,0.005347
96,3843.02,0.69109,0.94575,0.59364,1.05872,0.59775,0.76477,0.61356,0.45298,0.60323,0.76954,0.62262,0.42272,0.99365,1.18844,1.03941,1.44538,0.0052975,0.0052975,0.0052975
97,3883.69,0.69102,0.95124,0.59567,1.06095,0.60072,0.76088,0.62397,0.46096,0.60446,0.76289,0.6319,0.42915,0.98848,1.18573,1.02761,1.44433,0.005248,0.005248,0.005248
98,3924.04,0.6935,0.94949,0.59575,1.06212,0.5898,0.76188,0.61552,0.45498,0.59393,0.7654,0.62488,0.42633,0.98797,1.18085,1.03173,1.43643,0.0051985,0.0051985,0.0051985
99,3964.92,0.68665,0.94864,0.58818,1.05877,0.58871,0.7573,0.60601,0.44885,0.59407,0.76071,0.61531,0.42094,0.98863,1.17779,1.04779,1.43634,0.005149,0.005149,0.005149
100,4006.27,0.68439,0.94111,0.58462,1.05739,0.59084,0.75282,0.60749,0.44893,0.59602,0.75835,0.6177,0.4213,0.9888,1.18232,1.04628,1.43822,0.0050995,0.0050995,0.0050995
101,4045.88,0.68496,0.9476,0.59158,1.06005,0.59383,0.74909,0.60911,0.44895,0.59957,0.75452,0.62019,0.42168,0.98994,1.177,1.04316,1.4372,0.00505,0.00505,0.00505
102,4087.38,0.68449,0.94675,0.58376,1.06157,0.58631,0.7707,0.61387,0.45378,0.59054,0.77535,0.62393,0.42666,0.98697,1.17829,1.04627,1.44014,0.0050005,0.0050005,0.0050005
103,4127.74,0.67346,0.92835,0.57757,1.0506,0.58648,0.75449,0.60985,0.45133,0.59265,0.7587,0.62047,0.42285,0.98818,1.17726,1.05139,1.44076,0.004951,0.004951,0.004951
104,4168.92,0.67368,0.93925,0.57835,1.05206,0.6046,0.72843,0.61465,0.45568,0.60462,0.7445,0.62577,0.42605,0.98659,1.17593,1.03834,1.43577,0.0049015,0.0049015,0.0049015
105,4209.16,0.68,0.94501,0.58037,1.05522,0.5903,0.75182,0.61279,0.45423,0.59399,0.75591,0.62257,0.42523,0.98676,1.1787,1.04546,1.43755,0.004852,0.004852,0.004852
106,4250.22,0.67761,0.94432,0.58214,1.05215,0.59136,0.76023,0.61354,0.45409,0.59497,0.76681,0.62424,0.42519,0.98596,1.17706,1.04375,1.43533,0.0048025,0.0048025,0.0048025
107,4291.18,0.66969,0.92366,0.57341,1.05127,0.58688,0.76413,0.607,0.45069,0.59141,0.77132,0.61891,0.4224,0.9862,1.17395,1.05216,1.43669,0.004753,0.004753,0.004753
108,4332.25,0.66967,0.92225,0.57078,1.05069,0.58871,0.75754,0.60979,0.45296,0.59355,0.7631,0.62115,0.42378,0.98528,1.16916,1.04303,1.4337,0.0047035,0.0047035,0.0047035
109,4372.79,0.67073,0.92611,0.57072,1.0503,0.58889,0.75099,0.60575,0.44867,0.59233,0.75492,0.61532,0.42064,0.98677,1.17162,1.05268,1.4381,0.004654,0.004654,0.004654
110,4413.91,0.67059,0.92665,0.56696,1.04745,0.5821,0.76828,0.60756,0.4501,0.58671,0.77278,0.61722,0.42161,0.98628,1.16778,1.04713,1.43512,0.0046045,0.0046045,0.0046045
111,4455.59,0.66782,0.92646,0.56804,1.04613,0.58188,0.75981,0.60614,0.44999,0.58702,0.76572,0.61642,0.42133,0.98717,1.16974,1.04926,1.43473,0.004555,0.004555,0.004555
112,4496.8,0.66527,0.92777,0.5689,1.04381,0.58054,0.76495,0.60453,0.44831,0.58588,0.77124,0.61512,0.41959,0.98604,1.16974,1.05443,1.43507,0.0045055,0.0045055,0.0045055
113,4537.83,0.66451,0.92098,0.56482,1.04406,0.58623,0.76044,0.60774,0.45004,0.59127,0.76637,0.61786,0.42122,0.98617,1.17251,1.05359,1.43716,0.004456,0.004456,0.004456
114,4578.99,0.66053,0.91934,0.56595,1.04085,0.58519,0.76112,0.60974,0.45216,0.58915,0.76868,0.62119,0.42244,0.98467,1.16969,1.04483,1.43223,0.0044065,0.0044065,0.0044065
115,4620.86,0.66166,0.92101,0.56239,1.04371,0.59077,0.75741,0.61507,0.45499,0.59567,0.76373,0.62615,0.4261,0.9846,1.16959,1.03943,1.43271,0.004357,0.004357,0.004357
116,4662.17,0.66055,0.92164,0.56099,1.04047,0.59251,0.75339,0.61779,0.45675,0.59676,0.7636,0.62829,0.42792,0.98365,1.17122,1.03478,1.43389,0.0043075,0.0043075,0.0043075
