epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,1277.46,0.39839,0.62841,0.3195,0.99792,0.97673,0.94212,0.96416,0.9194,0.97673,0.94188,0.96186,0.87776,0.3644,0.77926,0.28958,0.99969,0.0075745,0.0075745,0.0075745
51,1302.73,0.39928,0.63351,0.32237,0.99703,0.98882,0.9414,0.95734,0.90942,0.98751,0.94015,0.9543,0.86553,0.34897,0.77242,0.29042,0.98486,0.007525,0.007525,0.007525
52,1328.05,0.39689,0.62735,0.31557,0.99497,0.97295,0.9417,0.95727,0.90662,0.97296,0.94211,0.95679,0.86549,0.35871,0.80284,0.29963,0.99262,0.0074755,0.0074755,0.0074755
53,1353.36,0.38885,0.63129,0.3138,0.99013,0.9805,0.93766,0.96535,0.92252,0.97785,0.93558,0.9632,0.88464,0.34812,0.77932,0.28076,0.97686,0.007426,0.007426,0.007426
54,1378.72,0.38328,0.61413,0.30713,0.98851,0.97846,0.94015,0.96276,0.92092,0.97233,0.94514,0.9622,0.88231,0.35175,0.76123,0.28857,0.98611,0.0073765,0.0073765,0.0073765
55,1404.06,0.3907,0.62411,0.31408,0.99038,0.98042,0.93641,0.95542,0.90729,0.9791,0.93469,0.95234,0.86352,0.34972,0.78325,0.29731,0.98954,0.007327,0.007327,0.007327
56,1429.16,0.38729,0.62127,0.31051,0.98905,0.98688,0.93802,0.96862,0.93066,0.98557,0.93678,0.96771,0.89321,0.3436,0.74634,0.27808,0.97804,0.0072775,0.0072775,0.0072775
57,1454.17,0.38028,0.61435,0.30752,0.98665,0.98696,0.94381,0.96754,0.92957,0.99077,0.9372,0.96469,0.89193,0.33151,0.74524,0.26533,0.9653,0.007228,0.007228,0.007228
58,1479.29,0.3807,0.60899,0.30545,0.98808,0.98306,0.94264,0.96877,0.92987,0.98306,0.94264,0.96729,0.89317,0.3416,0.74917,0.27167,0.97712,0.0071785,0.0071785,0.0071785
59,1504.62,0.37781,0.62045,0.30304,0.98245,0.98686,0.93632,0.96428,0.92276,0.98359,0.93766,0.96122,0.88626,0.33598,0.75951,0.26772,0.97906,0.007129,0.007129,0.007129
60,1530.06,0.3749,0.60587,0.29632,0.9821,0.98693,0.94173,0.96541,0.92278,0.98563,0.94072,0.96282,0.88694,0.34081,0.74895,0.27089,0.97772,0.0070795,0.0070795,0.0070795
61,1555.29,0.37611,0.6064,0.30051,0.98355,0.98399,0.94514,0.96634,0.92572,0.98269,0.94389,0.96495,0.88842,0.33582,0.79633,0.27675,0.97703,0.00703,0.00703,0.00703
62,1580.41,0.3767,0.60433,0.29953,0.98602,0.98111,0.94389,0.96316,0.92016,0.97981,0.94264,0.96101,0.87917,0.34664,0.76522,0.28742,0.98507,0.0069805,0.0069805,0.0069805
63,1605.49,0.37191,0.60763,0.29575,0.97879,0.98435,0.94098,0.95653,0.9087,0.98435,0.94098,0.95479,0.86598,0.32917,0.74585,0.27395,0.97137,0.006931,0.006931,0.006931
64,1630.67,0.36988,0.60687,0.29592,0.97849,0.98929,0.94514,0.96519,0.92485,0.98798,0.94389,0.96329,0.88521,0.33586,0.73394,0.26851,0.97376,0.0068815,0.0068815,0.0068815
65,1655.6,0.37021,0.59502,0.29593,0.97885,0.99273,0.9389,0.96551,0.92581,0.99093,0.93766,0.9639,0.88714,0.34074,0.75895,0.27325,0.9803,0.006832,0.006832,0.006832
66,1680.71,0.36586,0.60111,0.29405,0.97372,0.97552,0.94415,0.96193,0.92168,0.97366,0.94514,0.9615,0.88162,0.32717,0.75726,0.27677,0.96408,0.0067825,0.0067825,0.0067825
