epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,1641.7,0.35113,0.59428,0.2892,0.95577,0.98342,0.9389,0.96262,0.92268,0.983,0.93735,0.96238,0.88067,0.32815,0.75247,0.26095,0.95717,0.007129,0.007129,0.007129
60,1669.52,0.3512,0.59066,0.28384,0.9562,0.98947,0.93754,0.9629,0.92339,0.98684,0.93505,0.95814,0.88513,0.32376,0.74783,0.24837,0.95809,0.0070795,0.0070795,0.0070795
61,1696.98,0.34676,0.5789,0.2831,0.94969,0.98311,0.94368,0.96294,0.92497,0.98054,0.94224,0.9605,0.88969,0.32302,0.74324,0.25938,0.95315,0.00703,0.00703,0.00703
62,1724.38,0.35095,0.58736,0.28179,0.95351,0.98805,0.94638,0.96586,0.92746,0.98661,0.9414,0.96159,0.89118,0.32076,0.73376,0.25034,0.95106,0.0069805,0.0069805,0.0069805
63,1751.9,0.34582,0.58293,0.28072,0.95041,0.98695,0.94326,0.96394,0.92401,0.98565,0.94203,0.95892,0.88895,0.3221,0.72362,0.25345,0.94873,0.006931,0.006931,0.006931
64,1779.53,0.34364,0.58076,0.28233,0.94779,0.98863,0.94389,0.96619,0.92906,0.98471,0.94015,0.96286,0.88987,0.31668,0.73667,0.25471,0.94476,0.0068815,0.0068815,0.0068815
65,1807.12,0.34271,0.57066,0.27652,0.94675,0.98922,0.94638,0.96672,0.93085,0.98792,0.94514,0.96548,0.89306,0.3143,0.74804,0.25071,0.94587,0.006832,0.006832,0.006832
66,1835.23,0.34106,0.57656,0.27989,0.94709,0.98012,0.94514,0.95973,0.91714,0.97882,0.94389,0.95913,0.88195,0.31674,0.74165,0.26078,0.95055,0.0067825,0.0067825,0.0067825
67,1862.73,0.33925,0.56311,0.27745,0.94739,0.98691,0.94035,0.96105,0.91719,0.9843,0.93785,0.96071,0.8801,0.31913,0.73376,0.25634,0.94954,0.006733,0.006733,0.006733
68,1890.3,0.33828,0.57877,0.27392,0.94981,0.981,0.9389,0.96284,0.92283,0.98298,0.93589,0.96038,0.88415,0.31555,0.7332,0.2596,0.94818,0.0066835,0.0066835,0.0066835
69,1917.64,0.33417,0.56383,0.27259,0.94281,0.97784,0.94763,0.95901,0.92044,0.97655,0.94638,0.95466,0.88009,0.30794,0.73764,0.25018,0.94244,0.006634,0.006634,0.006634
70,1945.33,0.33716,0.56978,0.27492,0.94483,0.98291,0.94638,0.96418,0.92604,0.98157,0.94514,0.96264,0.88785,0.3116,0.7376,0.24755,0.94574,0.0065845,0.0065845,0.0065845
71,1972.85,0.32976,0.56596,0.26824,0.94118,0.98313,0.94472,0.96399,0.92748,0.98183,0.94347,0.96258,0.8927,0.31056,0.71924,0.24766,0.94234,0.006535,0.006535,0.006535
72,2000.36,0.33321,0.55844,0.27273,0.94126,0.98669,0.94264,0.9639,0.9249,0.98408,0.94015,0.96183,0.88843,0.31723,0.72082,0.24942,0.9463,0.0064855,0.0064855,0.0064855
73,2029.65,0.32598,0.56199,0.26643,0.93712,0.98191,0.94759,0.96127,0.92311,0.98243,0.94264,0.96075,0.88444,0.30776,0.72867,0.23833,0.93984,0.006436,0.006436,0.006436
