epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,418.761,1.71512,2.37406,1.16112,1.03854,0.78659,0.6807,0.72977,0.35828,0.73494,0.63063,0.68013,0.2885,1.74495,2.46737,1.18981,1.09389,0.0012377,0.0012377,0.0012377
79,424.05,1.74223,2.37443,1.14366,1.04595,0.81975,0.68468,0.75447,0.36742,0.76359,0.64865,0.70113,0.27691,1.66874,2.42789,1.16564,1.07283,0.0012278,0.0012278,0.0012278
80,429.286,1.67507,2.32511,1.13219,1.03517,0.77472,0.6506,0.7127,0.35475,0.73955,0.62613,0.69253,0.28549,1.68815,2.46722,1.18029,1.06771,0.0012179,0.0012179,0.0012179
81,434.551,1.67868,2.32312,1.12877,1.03452,0.807,0.6982,0.73757,0.34767,0.77836,0.66216,0.71447,0.29553,1.75531,2.51946,1.21417,1.0966,0.001208,0.001208,0.001208
82,439.851,1.68895,2.33716,1.13803,1.03134,0.7883,0.69369,0.70833,0.32326,0.77187,0.68018,0.6879,0.26728,1.81225,2.62168,1.27862,1.10892,0.0011981,0.0011981,0.0011981
83,445.044,1.69685,2.30438,1.11062,1.02559,0.78565,0.67568,0.71759,0.36636,0.78273,0.65766,0.71038,0.30176,1.73039,2.45019,1.20317,1.09439,0.0011882,0.0011882,0.0011882
84,450.299,1.68922,2.31784,1.11888,1.02739,0.80287,0.65766,0.6991,0.32427,0.79881,0.65766,0.70872,0.28157,1.76629,2.46608,1.22729,1.10162,0.0011783,0.0011783,0.0011783
85,455.495,1.6929,2.31622,1.1365,1.02602,0.81753,0.72523,0.75196,0.3588,0.7679,0.67568,0.71812,0.30721,1.73061,2.41043,1.134,1.08477,0.0011684,0.0011684,0.0011684
86,460.671,1.69613,2.29703,1.12653,1.02709,0.82492,0.65315,0.7306,0.35072,0.76868,0.66667,0.72604,0.29842,1.70531,2.45385,1.18925,1.07344,0.0011585,0.0011585,0.0011585
87,465.889,1.69889,2.28303,1.10909,1.0257,0.77535,0.68919,0.70411,0.33102,0.78333,0.64414,0.68535,0.28068,1.74334,2.43351,1.24876,1.09369,0.0011486,0.0011486,0.0011486
