epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,1885.05,0.30217,0.53153,0.24312,0.89527,0.99362,0.94264,0.96605,0.93645,0.99362,0.94264,0.96289,0.89496,0.28236,0.71741,0.24625,0.88565,0.007822,0.007822,0.007822
46,1926.74,0.30091,0.53739,0.24412,0.89703,0.99343,0.94338,0.96207,0.92717,0.99212,0.94213,0.96162,0.88198,0.31361,0.71065,0.25911,0.90361,0.0077725,0.0077725,0.0077725
47,1968.1,0.29414,0.52479,0.24457,0.89298,0.99471,0.93848,0.96251,0.93018,0.99339,0.93723,0.9624,0.88841,0.29009,0.73165,0.24503,0.88799,0.007723,0.007723,0.007723
48,2009.42,0.29463,0.52753,0.24137,0.89306,0.98958,0.94734,0.96606,0.93718,0.98698,0.94486,0.96293,0.89026,0.29463,0.73404,0.26694,0.88682,0.0076735,0.0076735,0.0076735
49,2050.72,0.29675,0.52917,0.24153,0.8949,0.98689,0.94514,0.96573,0.93917,0.98823,0.94213,0.96356,0.8912,0.28373,0.7308,0.2565,0.88141,0.007624,0.007624,0.007624
50,2092.07,0.29536,0.52862,0.24001,0.89341,0.99079,0.94389,0.9644,0.92969,0.98949,0.94264,0.96425,0.88676,0.29128,0.7104,0.24772,0.89016,0.0075745,0.0075745,0.0075745
51,2134.33,0.29231,0.52292,0.2374,0.89324,0.99086,0.94592,0.96308,0.93011,0.98939,0.94264,0.96151,0.88571,0.29297,0.72332,0.25619,0.89603,0.007525,0.007525,0.007525
52,2175.37,0.29585,0.53121,0.24255,0.8962,0.98821,0.94068,0.96438,0.93618,0.9869,0.93943,0.963,0.89482,0.27802,0.72792,0.25165,0.88359,0.0074755,0.0074755,0.0074755
53,2216.29,0.2896,0.52462,0.23764,0.88994,0.98924,0.94638,0.96451,0.93492,0.98794,0.94514,0.96201,0.89463,0.27152,0.70835,0.23571,0.87984,0.007426,0.007426,0.007426
54,2257.88,0.28589,0.51548,0.23295,0.89043,0.99344,0.94471,0.96584,0.93447,0.99213,0.94346,0.96405,0.8963,0.27856,0.71954,0.24712,0.88374,0.0073765,0.0073765,0.0073765
55,2299.74,0.28427,0.52022,0.23316,0.88767,0.9896,0.94389,0.96695,0.93935,0.9883,0.94264,0.96413,0.90094,0.27508,0.71192,0.23916,0.88043,0.007327,0.007327,0.007327
56,2341.92,0.2901,0.51908,0.23357,0.89315,0.98829,0.94722,0.96544,0.93614,0.98699,0.94598,0.96351,0.89477,0.2691,0.70409,0.23624,0.87357,0.0072775,0.0072775,0.0072775
57,2383.6,0.28248,0.51438,0.228,0.88823,0.99314,0.94763,0.9647,0.93626,0.99214,0.94485,0.96285,0.89563,0.26904,0.70545,0.24191,0.87643,0.007228,0.007228,0.007228
58,2425.63,0.28215,0.518,0.23177,0.88885,0.98286,0.94888,0.96539,0.93847,0.98157,0.94763,0.96429,0.89546,0.26789,0.68724,0.23927,0.87261,0.0071785,0.0071785,0.0071785
59,2466.72,0.28527,0.51777,0.2341,0.89069,0.98531,0.94389,0.9612,0.93366,0.98814,0.93478,0.95889,0.89169,0.27028,0.71249,0.23504,0.87703,0.007129,0.007129,0.007129
60,2508.33,0.28104,0.51642,0.22932,0.89128,0.99085,0.94482,0.95968,0.9313,0.99085,0.94482,0.95926,0.88736,0.25747,0.71037,0.22748,0.86638,0.0070795,0.0070795,0.0070795
61,2549.47,0.27928,0.51023,0.22493,0.88706,0.99321,0.94264,0.96435,0.93745,0.9919,0.9414,0.96245,0.89756,0.26696,0.72428,0.23708,0.87565,0.00703,0.00703,0.00703
62,2590.63,0.28022,0.51542,0.23045,0.88942,0.9832,0.94855,0.96241,0.93676,0.98191,0.9473,0.9614,0.89193,0.26272,0.67804,0.24387,0.87114,0.0069805,0.0069805,0.0069805
63,2632.77,0.27812,0.50913,0.2304,0.88668,0.98698,0.94551,0.96192,0.93493,0.98568,0.94426,0.961,0.89408,0.26564,0.6954,0.24366,0.87433,0.006931,0.006931,0.006931
64,2674.07,0.28014,0.51132,0.22882,0.8904,0.98792,0.94514,0.96418,0.93755,0.98662,0.94389,0.96166,0.8959,0.26511,0.67092,0.23801,0.87561,0.0068815,0.0068815,0.0068815
65,2716.39,0.27519,0.49532,0.22408,0.88457,0.99206,0.94264,0.96191,0.93559,0.99072,0.94015,0.9598,0.89282,0.26292,0.68252,0.24912,0.87227,0.006832,0.006832,0.006832
66,2757.58,0.2724,0.5005,0.22606,0.88375,0.98988,0.94638,0.96436,0.93794,0.99342,0.94137,0.96201,0.89318,0.25028,0.69419,0.22937,0.86224,0.0067825,0.0067825,0.0067825
67,2798.66,0.2712,0.49327,0.22318,0.884,0.99604,0.93989,0.96429,0.93716,0.99471,0.93865,0.96349,0.89417,0.25445,0.67757,0.22732,0.86503,0.006733,0.006733,0.006733
68,2839.27,0.26936,0.50422,0.22378,0.88322,0.99204,0.94389,0.96418,0.9401,0.99073,0.94264,0.96351,0.90026,0.25568,0.68051,0.23244,0.86657,0.0066835,0.0066835,0.0066835
69,2880.96,0.2731,0.49482,0.22085,0.88485,0.99202,0.94763,0.96303,0.93787,0.99284,0.94264,0.95933,0.89675,0.24722,0.68364,0.22525,0.86654,0.006634,0.006634,0.006634
70,2923.61,0.27241,0.50311,0.22393,0.88442,0.98913,0.94638,0.9631,0.93716,0.98783,0.94514,0.96195,0.8949,0.25135,0.68431,0.22588,0.86455,0.0065845,0.0065845,0.0065845
71,2964.53,0.26832,0.49284,0.21697,0.88406,0.9889,0.94638,0.96502,0.93814,0.9876,0.94514,0.96417,0.89902,0.25611,0.69071,0.23435,0.87355,0.006535,0.006535,0.006535
72,3005.46,0.27159,0.49852,0.22261,0.88525,0.98936,0.94763,0.96492,0.94112,0.98675,0.94514,0.96321,0.89881,0.24943,0.68281,0.22348,0.86738,0.0064855,0.0064855,0.0064855
73,3047.16,0.26909,0.49645,0.22159,0.8833,0.99476,0.94611,0.96364,0.9379,0.99345,0.94486,0.96163,0.89571,0.24794,0.68109,0.21981,0.86575,0.006436,0.006436,0.006436
74,3088.17,0.2672,0.50029,0.22043,0.88293,0.99213,0.94324,0.96388,0.93761,0.99082,0.94199,0.96216,0.89383,0.25389,0.67213,0.23334,0.86509,0.0063865,0.0063865,0.0063865
75,3129.71,0.26678,0.49406,0.22003,0.88345,0.98959,0.94859,0.96105,0.93303,0.98829,0.94734,0.95627,0.89308,0.25321,0.67717,0.22855,0.86742,0.006337,0.006337,0.006337
76,3171.42,0.26258,0.48621,0.21438,0.88087,0.98811,0.94638,0.96328,0.9384,0.98681,0.94514,0.96052,0.89851,0.25208,0.67437,0.22991,0.86694,0.0062875,0.0062875,0.0062875
77,3213.13,0.26356,0.48341,0.2132,0.87981,0.99605,0.94366,0.96477,0.93905,0.99474,0.94241,0.96267,0.89958,0.24663,0.67429,0.21991,0.86281,0.006238,0.006238,0.006238
78,3254.57,0.26557,0.4918,0.21607,0.88083,0.99605,0.94381,0.96476,0.93909,0.99474,0.94256,0.96432,0.89921,0.24785,0.68652,0.22133,0.86533,0.0061885,0.0061885,0.0061885
79,3296.64,0.25875,0.48459,0.21211,0.87829,0.99088,0.94804,0.96401,0.93978,0.98957,0.94679,0.96294,0.89981,0.24451,0.67184,0.21808,0.86229,0.006139,0.006139,0.006139
80,3337.9,0.26499,0.49172,0.21397,0.88274,0.98958,0.9472,0.96373,0.93871,0.98955,0.94495,0.96252,0.89937,0.23985,0.6716,0.21487,0.85777,0.0060895,0.0060895,0.0060895
