epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,1754.61,0.40273,0.65293,0.33381,0.95534,0.98031,0.93115,0.95904,0.90474,0.98031,0.93115,0.9578,0.85581,0.406,0.81469,0.34076,0.96926,0.006436,0.006436,0.006436
74,1778.93,0.40086,0.65161,0.33144,0.95246,0.97419,0.94131,0.95614,0.90097,0.97419,0.94115,0.95437,0.85443,0.40279,0.8133,0.3382,0.95977,0.0063865,0.0063865,0.0063865
75,1803.02,0.39762,0.64709,0.32712,0.95158,0.97648,0.93169,0.9545,0.89891,0.97105,0.93641,0.95235,0.85259,0.4053,0.79423,0.34758,0.96617,0.006337,0.006337,0.006337
76,1827.03,0.39581,0.65407,0.32768,0.94967,0.96983,0.94514,0.95861,0.90229,0.96851,0.94389,0.95384,0.85771,0.40962,0.80058,0.33741,0.96673,0.0062875,0.0062875,0.0062875
77,1851.01,0.39403,0.64762,0.32746,0.94872,0.98274,0.9389,0.95653,0.89849,0.98274,0.9389,0.95569,0.84929,0.41018,0.80078,0.33862,0.97685,0.006238,0.006238,0.006238
78,1875.16,0.39557,0.64951,0.32404,0.94788,0.97564,0.94015,0.95604,0.89621,0.97305,0.93766,0.95119,0.84624,0.40852,0.8056,0.34253,0.96755,0.0061885,0.0061885,0.0061885
79,1898.71,0.39297,0.63596,0.32569,0.94937,0.97924,0.94125,0.95678,0.9049,0.97924,0.94125,0.95168,0.85594,0.3943,0.80378,0.33747,0.95813,0.006139,0.006139,0.006139
80,1922.05,0.39239,0.65009,0.32078,0.94566,0.97326,0.93641,0.95327,0.89656,0.97326,0.93641,0.94839,0.84964,0.39165,0.80785,0.33959,0.9579,0.0060895,0.0060895,0.0060895
81,1946.26,0.38998,0.64307,0.32218,0.945,0.98055,0.94306,0.95745,0.90159,0.98055,0.9428,0.95583,0.85166,0.39729,0.7918,0.32853,0.96155,0.00604,0.00604,0.00604
82,1969.61,0.38845,0.64391,0.31846,0.94658,0.98171,0.93706,0.95949,0.90371,0.98171,0.93706,0.95539,0.85623,0.39579,0.79443,0.32519,0.96186,0.0059905,0.0059905,0.0059905
83,1993.4,0.386,0.63357,0.31655,0.94402,0.98302,0.93829,0.95879,0.90642,0.98302,0.93829,0.9564,0.85898,0.38547,0.79028,0.32507,0.95602,0.005941,0.005941,0.005941
84,2017.26,0.37857,0.63084,0.31061,0.94008,0.97741,0.93641,0.9568,0.90557,0.97611,0.93516,0.95393,0.85479,0.37717,0.81221,0.32659,0.95144,0.0058915,0.0058915,0.0058915
85,2041.17,0.38278,0.63193,0.31538,0.94344,0.98204,0.9389,0.9558,0.9022,0.983,0.93738,0.95112,0.85572,0.38293,0.77484,0.31436,0.94898,0.005842,0.005842,0.005842
86,2064.77,0.37657,0.63366,0.30944,0.9394,0.97841,0.9414,0.95917,0.90188,0.98313,0.93641,0.95888,0.8571,0.39743,0.7887,0.31986,0.96243,0.0057925,0.0057925,0.0057925
87,2088.48,0.38188,0.63387,0.31698,0.94208,0.97796,0.94038,0.95756,0.90268,0.98173,0.93778,0.95519,0.85604,0.38751,0.79182,0.32711,0.95751,0.005743,0.005743,0.005743
88,2112.14,0.37786,0.63063,0.3122,0.9412,0.98308,0.9389,0.95897,0.90219,0.98047,0.93641,0.95339,0.85656,0.39206,0.77088,0.31896,0.95709,0.0056935,0.0056935,0.0056935
89,2135.68,0.37993,0.63113,0.31104,0.94262,0.99081,0.9407,0.96104,0.91098,0.98872,0.9414,0.96054,0.86521,0.38238,0.78783,0.31484,0.95563,0.005644,0.005644,0.005644
90,2159.68,0.37652,0.63295,0.309,0.94072,0.98199,0.9389,0.95688,0.90607,0.98068,0.93766,0.9544,0.85604,0.372,0.79365,0.31257,0.94842,0.0055945,0.0055945,0.0055945
91,2183.48,0.3725,0.62807,0.30678,0.9353,0.9823,0.9414,0.95723,0.90533,0.981,0.94015,0.9543,0.85473,0.3781,0.78315,0.30714,0.94898,0.005545,0.005545,0.005545
92,2207.81,0.36987,0.61831,0.30195,0.93437,0.97765,0.92723,0.95345,0.89734,0.97765,0.92723,0.95233,0.84919,0.39531,0.79165,0.32612,0.95681,0.0054955,0.0054955,0.0054955
93,2231.58,0.37224,0.62611,0.30172,0.93631,0.97919,0.93894,0.95808,0.90743,0.97919,0.93894,0.95588,0.85942,0.37234,0.79783,0.30982,0.94749,0.005446,0.005446,0.005446
94,2255,0.3666,0.62191,0.30717,0.93323,0.98427,0.936,0.95946,0.91174,0.98427,0.936,0.95693,0.86378,0.3786,0.77882,0.31003,0.94991,0.0053965,0.0053965,0.0053965
95,2279.17,0.36555,0.61847,0.29862,0.93027,0.97642,0.92954,0.95769,0.90417,0.97511,0.92829,0.95374,0.85947,0.38716,0.78532,0.32899,0.9585,0.005347,0.005347,0.005347
96,2303.16,0.36329,0.61898,0.29743,0.93268,0.9869,0.93943,0.9594,0.90789,0.9869,0.93943,0.95889,0.8592,0.37963,0.76855,0.30521,0.94555,0.0052975,0.0052975,0.0052975
97,2326.97,0.36713,0.61902,0.30212,0.93431,0.98177,0.94009,0.95683,0.90687,0.98047,0.93884,0.95608,0.8591,0.37542,0.78251,0.31275,0.947,0.005248,0.005248,0.005248
98,2350.43,0.36486,0.61917,0.29846,0.93083,0.98218,0.94015,0.96057,0.91041,0.97553,0.94436,0.96009,0.86869,0.38827,0.77315,0.31317,0.95506,0.0051985,0.0051985,0.0051985
99,2374.54,0.36152,0.61458,0.29682,0.92797,0.98124,0.94015,0.95956,0.90966,0.98124,0.94015,0.95923,0.86331,0.36939,0.76954,0.31197,0.94669,0.005149,0.005149,0.005149
100,2398.22,0.36076,0.61223,0.29625,0.93018,0.98811,0.93274,0.96046,0.9088,0.98372,0.93392,0.95713,0.86379,0.37738,0.76738,0.3113,0.94913,0.0050995,0.0050995,0.0050995
