epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,569.948,1.64438,2.08496,1.66241,1.09139,0.35061,0.48413,0.36819,0.20101,0.35394,0.48481,0.36718,0.19297,1.6572,2.11479,1.69587,1.14639,0.00070652,0.00070652,0.00070652
47,579.455,1.62704,2.04937,1.60641,1.07673,0.32554,0.51104,0.36587,0.19474,0.37562,0.46184,0.36666,0.17983,1.64916,2.08657,1.64046,1.13998,0.000702021,0.000702021,0.000702021
48,589.037,1.62959,2.06075,1.6156,1.07945,0.3719,0.47008,0.35219,0.18661,0.37222,0.47144,0.35367,0.17421,1.69792,2.12971,1.68919,1.15109,0.000697521,0.000697521,0.000697521
49,598.577,1.60894,2.05329,1.5828,1.07598,0.34729,0.56405,0.35973,0.18992,0.34658,0.57369,0.36478,0.17714,1.6897,2.15473,1.68354,1.14699,0.000693022,0.000693022,0.000693022
50,608.097,1.60801,2.03663,1.58069,1.06745,0.38591,0.52549,0.3704,0.19207,0.38467,0.51164,0.35539,0.16734,1.64421,2.09822,1.65065,1.13817,0.000688522,0.000688522,0.000688522
51,617.677,1.58251,2.01518,1.5803,1.0643,0.34521,0.55332,0.37116,0.20996,0.34049,0.52662,0.37103,0.18467,1.59746,2.0799,1.69789,1.11406,0.000684022,0.000684022,0.000684022
52,626.953,1.56821,2.01136,1.54924,1.05797,0.34773,0.59601,0.36441,0.19686,0.34538,0.5921,0.36471,0.1864,1.57947,2.03247,1.66631,1.11059,0.000679523,0.000679523,0.000679523
53,636.285,1.58075,2.02536,1.56097,1.06119,0.35563,0.53741,0.39334,0.21449,0.38098,0.50059,0.38258,0.19493,1.59466,2.0912,1.62851,1.11988,0.000675023,0.000675023,0.000675023
54,645.849,1.5797,2.00471,1.55899,1.06092,0.35153,0.52605,0.36908,0.20248,0.34651,0.51972,0.36293,0.19153,1.58895,2.06184,1.66192,1.11606,0.000670524,0.000670524,0.000670524
55,655.295,1.56288,1.96991,1.53588,1.05818,0.36862,0.51068,0.37795,0.20806,0.36259,0.50209,0.37182,0.19466,1.56929,2.01466,1.63647,1.10143,0.000666024,0.000666024,0.000666024
56,664.657,1.5812,1.98544,1.53267,1.05924,0.38287,0.4975,0.36394,0.20072,0.3948,0.49818,0.36601,0.1933,1.58648,1.99649,1.66803,1.10951,0.000661525,0.000661525,0.000661525
57,674.269,1.56865,1.98695,1.54065,1.0538,0.41421,0.5332,0.39724,0.22055,0.41352,0.5248,0.39115,0.20241,1.5913,2.0069,1.64278,1.11192,0.000657025,0.000657025,0.000657025
58,683.9,1.54244,1.95419,1.52564,1.05762,0.36326,0.5366,0.38979,0.21009,0.36639,0.52738,0.38412,0.19621,1.60094,1.99579,1.63645,1.11963,0.000652526,0.000652526,0.000652526
59,693.177,1.54709,1.95452,1.51397,1.0535,0.3743,0.56241,0.38308,0.21379,0.37093,0.56955,0.38193,0.19521,1.59651,2.03677,1.62739,1.10814,0.000648026,0.000648026,0.000648026
60,702.484,1.53366,1.93488,1.52296,1.05087,0.40447,0.5162,0.38407,0.20896,0.40186,0.50813,0.37773,0.1864,1.57543,2.01598,1.63426,1.10308,0.000643527,0.000643527,0.000643527
61,711.708,1.54206,1.92187,1.50948,1.05059,0.38161,0.53905,0.37739,0.19932,0.38622,0.52534,0.36653,0.18034,1.60144,1.97671,1.6365,1.10542,0.000639027,0.000639027,0.000639027
62,721.145,1.49267,1.88832,1.478,1.04696,0.36106,0.57129,0.36558,0.20101,0.35388,0.56078,0.35565,0.18017,1.59063,2.00379,1.6499,1.10994,0.000634527,0.000634527,0.000634527
63,730.646,1.50615,1.91147,1.46285,1.04243,0.37013,0.54908,0.37518,0.20625,0.36582,0.52219,0.37163,0.18367,1.59497,1.98363,1.65278,1.11202,0.000630028,0.000630028,0.000630028
64,739.973,1.52939,1.918,1.46909,1.0439,0.37115,0.48285,0.37535,0.20251,0.37845,0.47348,0.37657,0.18075,1.6467,2.03088,1.67007,1.12385,0.000625528,0.000625528,0.000625528
65,749.667,1.50672,1.90112,1.475,1.04355,0.35838,0.60861,0.38473,0.21438,0.34906,0.59352,0.38087,0.19956,1.55936,1.98965,1.60841,1.09621,0.000621029,0.000621029,0.000621029
66,759.015,1.52455,1.9265,1.47555,1.03447,0.37029,0.53631,0.34963,0.18772,0.35852,0.52843,0.33876,0.17066,1.58033,1.97699,1.69804,1.10533,0.000616529,0.000616529,0.000616529
67,768.459,1.52012,1.92177,1.49076,1.04231,0.37436,0.51894,0.37932,0.2032,0.37881,0.49435,0.36495,0.19004,1.58275,1.95977,1.6378,1.10484,0.00061203,0.00061203,0.00061203
68,777.975,1.47581,1.87122,1.41655,1.02756,0.35252,0.5331,0.37218,0.19585,0.34153,0.52313,0.36632,0.18053,1.65965,1.97391,1.65956,1.12841,0.00060753,0.00060753,0.00060753
69,787.502,1.50249,1.89314,1.45176,1.0425,0.38977,0.54012,0.37705,0.20726,0.39781,0.54013,0.37777,0.19817,1.56091,1.96437,1.64758,1.09974,0.000603031,0.000603031,0.000603031
70,796.884,1.47532,1.8786,1.42411,1.02989,0.38381,0.5084,0.38218,0.20719,0.37806,0.4993,0.37532,0.1877,1.58411,1.9907,1.63172,1.10214,0.000598531,0.000598531,0.000598531
71,806.165,1.47166,1.85259,1.41728,1.02767,0.35602,0.59184,0.37094,0.2035,0.34614,0.57464,0.36271,0.18601,1.58218,2.00422,1.64639,1.10018,0.000594031,0.000594031,0.000594031
72,815.488,1.45848,1.86302,1.39358,1.02587,0.34001,0.53032,0.36629,0.203,0.34264,0.52957,0.36405,0.18428,1.58807,2.00145,1.66687,1.103,0.000589532,0.000589532,0.000589532
73,824.974,1.45872,1.86577,1.41232,1.02719,0.35682,0.54667,0.3597,0.19809,0.33862,0.54477,0.34843,0.17672,1.58464,2.05804,1.67092,1.10859,0.000585032,0.000585032,0.000585032
74,834.498,1.46345,1.85172,1.39369,1.01975,0.34391,0.57138,0.3556,0.20131,0.34826,0.56216,0.3558,0.18536,1.56288,2.01342,1.68202,1.09615,0.000580533,0.000580533,0.000580533
75,844.039,1.45956,1.8599,1.39421,1.02964,0.34208,0.56143,0.39162,0.21749,0.34612,0.54904,0.38677,0.19788,1.583,1.9856,1.6419,1.10445,0.000576033,0.000576033,0.000576033
76,853.578,1.46793,1.86281,1.40041,1.02716,0.32398,0.50817,0.33483,0.17518,0.3366,0.48041,0.33147,0.15974,1.6724,2.07923,1.76615,1.13251,0.000571534,0.000571534,0.000571534
77,863.07,1.45783,1.84357,1.35454,1.02055,0.34642,0.55444,0.38338,0.21835,0.37861,0.52529,0.38226,0.20022,1.54548,1.96039,1.60337,1.09232,0.000567034,0.000567034,0.000567034
78,872.481,1.44145,1.832,1.36427,1.02053,0.34212,0.57202,0.36097,0.20141,0.34621,0.5467,0.35217,0.19135,1.53501,1.96088,1.63854,1.07793,0.000562535,0.000562535,0.000562535
79,882.226,1.43562,1.82356,1.36315,1.01473,0.32981,0.56594,0.3506,0.19975,0.32461,0.55658,0.34182,0.1789,1.57374,1.96344,1.67993,1.09856,0.000558035,0.000558035,0.000558035
80,891.496,1.45028,1.84595,1.37961,1.01589,0.36183,0.55577,0.36148,0.20311,0.36323,0.53223,0.36321,0.19256,1.55294,1.94224,1.65291,1.09906,0.000553536,0.000553536,0.000553536
81,900.839,1.47379,1.82054,1.38967,1.02898,0.34817,0.57315,0.38585,0.21399,0.341,0.57084,0.38357,0.19868,1.55517,1.96273,1.62968,1.09646,0.000549036,0.000549036,0.000549036
82,910.135,1.40489,1.79046,1.32131,1.01228,0.35757,0.55546,0.38456,0.2037,0.34976,0.53984,0.37242,0.19094,1.59335,1.9891,1.65758,1.11173,0.000544536,0.000544536,0.000544536
83,919.614,1.42272,1.82953,1.33389,1.01734,0.3536,0.57667,0.38003,0.20947,0.36611,0.55286,0.37193,0.19211,1.56022,1.9663,1.65445,1.09141,0.000540037,0.000540037,0.000540037
84,928.979,1.41875,1.7957,1.3295,1.01289,0.37309,0.52448,0.36194,0.20019,0.36469,0.51772,0.35715,0.18945,1.55838,1.9654,1.69036,1.08617,0.000535537,0.000535537,0.000535537
85,938.241,1.42975,1.82406,1.33797,1.01198,0.35342,0.5225,0.35819,0.202,0.36743,0.48615,0.35242,0.18228,1.51998,1.90626,1.63134,1.08084,0.000531038,0.000531038,0.000531038
86,947.696,1.40976,1.75718,1.32051,1.01399,0.36961,0.54547,0.37138,0.20717,0.37354,0.54194,0.36983,0.18718,1.56457,1.96786,1.68991,1.10101,0.000526538,0.000526538,0.000526538
87,957.25,1.41767,1.80024,1.31878,1.01287,0.35954,0.52682,0.36169,0.19922,0.35843,0.51468,0.36075,0.18968,1.57835,1.97331,1.71272,1.10306,0.000522039,0.000522039,0.000522039
88,966.81,1.42702,1.81201,1.30405,1.01092,0.34695,0.57836,0.36146,0.19945,0.34923,0.5605,0.35622,0.1824,1.57387,1.98079,1.69765,1.10944,0.000517539,0.000517539,0.000517539
89,976.142,1.40435,1.78332,1.28242,1.00707,0.34473,0.5728,0.3646,0.20517,0.35458,0.55021,0.3678,0.1888,1.55288,1.95602,1.65613,1.09235,0.00051304,0.00051304,0.00051304
90,985.676,1.39926,1.76393,1.28227,0.99869,0.32805,0.65201,0.35589,0.19448,0.31793,0.63977,0.33911,0.16744,1.56008,2.00777,1.66821,1.09923,0.00050854,0.00050854,0.00050854
91,995.196,1.41874,1.78733,1.30495,1.00167,0.35567,0.5631,0.36016,0.19304,0.3526,0.56353,0.35559,0.17678,1.55618,2.02729,1.6925,1.09937,0.00050404,0.00050404,0.00050404
92,1004.68,1.40335,1.7744,1.29872,1.0054,0.36404,0.57092,0.37947,0.21461,0.3616,0.56633,0.37919,0.19451,1.55125,1.97025,1.68064,1.09094,0.000499541,0.000499541,0.000499541
93,1014.23,1.4021,1.79907,1.28358,1.00439,0.35193,0.55045,0.36553,0.1973,0.37176,0.52425,0.36364,0.18001,1.56887,1.98764,1.69072,1.09597,0.000495041,0.000495041,0.000495041
94,1023.78,1.38372,1.77686,1.2838,0.99362,0.36972,0.5157,0.37145,0.20627,0.368,0.51202,0.37118,0.19243,1.53921,1.94143,1.66263,1.09172,0.000490542,0.000490542,0.000490542
95,1033.23,1.37452,1.73634,1.25478,1.00166,0.33749,0.58912,0.36659,0.20312,0.33569,0.5837,0.36458,0.18455,1.57075,1.99279,1.68931,1.10163,0.000486042,0.000486042,0.000486042
96,1042.48,1.38903,1.76348,1.26517,1.0083,0.34701,0.59324,0.35955,0.19718,0.34701,0.58992,0.36029,0.18242,1.57524,1.96956,1.73948,1.09723,0.000481543,0.000481543,0.000481543
97,1051.73,1.37433,1.74683,1.23102,0.99394,0.37384,0.53537,0.39367,0.22196,0.3714,0.53208,0.39154,0.19767,1.54095,1.97372,1.68214,1.09175,0.000477043,0.000477043,0.000477043
98,1061.03,1.38851,1.75503,1.25891,0.99901,0.37714,0.56704,0.3846,0.21671,0.37063,0.55102,0.37252,0.193,1.54989,1.99154,1.65848,1.09571,0.000472544,0.000472544,0.000472544
99,1070.56,1.36751,1.75448,1.25312,0.99313,0.34832,0.53771,0.35215,0.19444,0.34105,0.55493,0.34604,0.17762,1.53828,1.97361,1.69252,1.08905,0.000468044,0.000468044,0.000468044
100,1079.98,1.36199,1.73933,1.25818,0.99479,0.38492,0.5425,0.36351,0.21116,0.37464,0.53447,0.35677,0.18703,1.52697,1.96058,1.66545,1.08295,0.000463545,0.000463545,0.000463545
101,1089.3,1.37828,1.75836,1.25254,0.99903,0.32888,0.58194,0.35428,0.20242,0.33468,0.57683,0.35551,0.17795,1.53346,1.99986,1.69583,1.08165,0.000459045,0.000459045,0.000459045
102,1098.67,1.37884,1.73478,1.23102,0.99766,0.35346,0.58253,0.35591,0.19683,0.34603,0.5647,0.35167,0.17785,1.58006,2.05339,1.71502,1.09516,0.000454545,0.000454545,0.000454545
